uf,escolaridade,ordem_escolaridade,curso,ordem_area_atuacao,area_atuacao,inscritos,selecionados,nao_cert,certificados,abandonos,evasoes
RN,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,32,26,6,11,6,3
RN,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,2,CREAS,2,1,0,1,0,0
RN,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,3,Conselhos,2,2,1,1,0,0
RN,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,4,1,0,1,0,0
RN,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,7,Outros,43,26,7,12,5,2
RN,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,10,8,0,7,1,0
RN,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,2,CREAS,2,2,0,2,0,0
RN,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,3,Conselhos,2,0,0,0,0,0
RN,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,5,Secretaria de Saúde,1,1,0,1,0,0
RN,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,4,2,2,0,0,0
RN,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,7,Outros,39,35,10,19,4,2
RN,Mestrando,6,Núcleo Básico em Socioeducação - 01/2015,7,Outros,1,1,0,1,0,0
RN,Mestrado,7,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
RN,Mestrado,7,Núcleo Básico em Socioeducação - 01/2015,3,Conselhos,1,0,0,0,0,0
RN,Mestrado,7,Núcleo Básico em Socioeducação - 01/2015,7,Outros,3,1,1,0,0,0
RO,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,4,4,3,1,0,0
RO,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,1,0,0,0,0,0
RO,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,2,2,1,0,0,1
RO,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2015,3,Conselhos,1,1,0,0,1,0
RO,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,2,1,1,0,0,0
RO,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2015,7,Outros,3,1,1,0,0,0
RO,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,10,8,3,1,3,1
RO,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,2,CREAS,1,1,1,0,0,0
RO,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,3,Conselhos,2,2,0,0,1,1
RO,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,4,Secretaria de Educação,1,0,0,0,0,0
RO,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,5,2,1,0,1,0
RO,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,7,Outros,8,7,1,3,2,1
RO,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,3,3,3,0,0,0
RO,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,6,3,2,0,1,0
RO,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,7,Outros,10,9,2,6,0,1
RO,Mestrado,7,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,2,2,0,2,0,0
RO,Mestrado,7,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,1,0,0,0,0,0
RR,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,2,2,1,0,1,0
RR,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2015,7,Outros,1,1,0,0,0,1
RR,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,1,1,1,0,0,0
RR,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,1,0,0,0,0,0
RR,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2015,7,Outros,2,0,0,0,0,0
RR,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,2,2,1,1,0,0
RR,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,7,Outros,10,4,0,2,1,1
RR,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,1,0,0,0,0,0
RR,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,7,Outros,3,2,2,0,0,0
RR,Mestrado,7,Núcleo Básico em Socioeducação - 01/2015,7,Outros,1,0,0,0,0,0
RS,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,3,3,0,1,2,0
RS,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2015,3,Conselhos,1,0,0,0,0,0
RS,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2015,7,Outros,2,1,1,0,0,0
RS,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,11,11,3,5,3,0
RS,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2015,3,Conselhos,2,0,0,0,0,0
RS,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,2,0,0,0,0,0
RS,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2015,7,Outros,15,7,3,2,2,0
RS,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,49,41,14,12,11,4
RS,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,3,Conselhos,6,6,2,1,2,1
RS,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,4,Secretaria de Educação,1,1,0,1,0,0
RS,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,9,5,3,2,0,0
RS,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,7,Outros,56,40,18,13,4,5
RS,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,37,31,14,12,2,3
RS,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,2,CREAS,4,4,1,2,1,0
RS,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,3,Conselhos,5,3,1,1,1,0
RS,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,6,4,1,3,0,0
RS,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,7,Outros,39,22,8,9,4,1
RS,Mestrando,6,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,3,3,1,1,1,0
RS,Mestrando,6,Núcleo Básico em Socioeducação - 01/2015,2,CREAS,1,1,0,1,0,0
RS,Mestrando,6,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,1,1,0,1,0,0
RS,Mestrando,6,Núcleo Básico em Socioeducação - 01/2015,7,Outros,4,1,0,1,0,0
RS,Mestrado,7,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,4,4,0,2,2,0
RS,Mestrado,7,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,1,0,0,0,0,0
RS,Mestrado,7,Núcleo Básico em Socioeducação - 01/2015,7,Outros,4,2,0,2,0,0
RS,Doutorando,8,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,1,1,1,0,0,0
RS,Doutorando,8,Núcleo Básico em Socioeducação - 01/2015,7,Outros,2,1,0,1,0,0
RS,Doutorado,9,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
RS,Doutorado,9,Núcleo Básico em Socioeducação - 01/2015,7,Outros,1,1,0,0,1,0
SC,Fundamental Completo,1,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,1,1,0,0,1,0
SC,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2015,3,Conselhos,2,0,0,0,0,0
SC,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2015,7,Outros,5,2,2,0,0,0
SC,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,21,19,7,6,3,3
SC,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,2,CREAS,2,1,1,0,0,0
SC,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,3,Conselhos,3,2,0,1,1,0
SC,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,10,3,0,3,0,0
SC,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,7,Outros,12,8,4,3,1,0
SC,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,22,19,11,5,3,0
SC,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,2,CREAS,2,1,0,1,0,0
SC,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,3,Conselhos,3,2,0,1,1,0
SC,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,35,8,1,7,0,0
SC,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,7,Outros,26,15,8,5,0,2
SC,Mestrando,6,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,1,0,0,0,0,0
SC,Mestrado,7,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,2,2,1,0,1,0
SC,Mestrado,7,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,9,4,2,2,0,0
SC,Mestrado,7,Núcleo Básico em Socioeducação - 01/2015,7,Outros,1,1,0,1,0,0
SC,Doutorando,8,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
SC,Doutorado,9,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,1,0,0,0,0,0
SE,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,4,4,2,1,1,0
SE,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2015,7,Outros,5,2,0,1,1,0
SE,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,12,10,4,1,3,2
SE,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2015,2,CREAS,1,1,0,1,0,0
SE,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2015,3,Conselhos,1,0,0,0,0,0
SE,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2015,7,Outros,5,3,1,2,0,0
SE,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,31,23,8,10,3,2
SE,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,2,CREAS,2,2,0,1,0,1
SE,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,3,2,2,0,0,0
SE,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,7,Outros,30,17,7,4,5,1
SE,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,23,19,6,9,4,0
SE,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,2,CREAS,1,1,1,0,0,0
SE,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,3,Conselhos,3,2,0,2,0,0
SE,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,5,Secretaria de Saúde,1,0,0,0,0,0
SE,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,3,1,1,0,0,0
SE,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,7,Outros,14,9,5,1,2,1
SE,Mestrando,6,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,1,0,0,0,0,0
SE,Mestrando,6,Núcleo Básico em Socioeducação - 01/2015,7,Outros,1,0,0,0,0,0
SE,Mestrado,7,Núcleo Básico em Socioeducação - 01/2015,7,Outros,3,3,0,1,2,0
SE,Doutorado,9,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
SP,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,7,6,4,1,1,0
SP,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2015,3,Conselhos,2,0,0,0,0,0
SP,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,1,0,0,0,0,0
SP,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2015,7,Outros,13,3,0,1,2,0
SP,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,5,5,3,2,0,0
SP,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2015,2,CREAS,2,1,1,0,0,0
SP,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2015,3,Conselhos,5,4,3,1,0,0
SP,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,6,1,1,0,0,0
SP,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2015,7,Outros,34,14,6,2,4,2
SP,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,98,87,34,33,14,6
SP,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,2,CREAS,2,1,0,1,0,0
SP,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,3,Conselhos,11,7,3,2,1,1
SP,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,4,Secretaria de Educação,1,0,0,0,0,0
SP,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,25,8,3,5,0,0
SP,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,7,Outros,127,69,32,21,11,5
SP,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,36,27,10,9,6,2
SP,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,2,CREAS,3,2,0,1,0,1
SP,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,3,Conselhos,3,2,1,1,0,0
SP,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,4,Secretaria de Educação,2,2,0,2,0,0
SP,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,11,4,2,2,0,0
SP,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,7,Outros,42,26,10,12,2,2
SP,Mestrando,6,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
SP,Mestrando,6,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,2,2,1,1,0,0
SP,Mestrando,6,Núcleo Básico em Socioeducação - 01/2015,7,Outros,4,2,2,0,0,0
SP,Mestrado,7,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,12,12,5,7,0,0
SP,Mestrado,7,Núcleo Básico em Socioeducação - 01/2015,2,CREAS,1,1,0,1,0,0
SP,Mestrado,7,Núcleo Básico em Socioeducação - 01/2015,3,Conselhos,1,1,0,1,0,0
SP,Mestrado,7,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,2,1,1,0,0,0
SP,Mestrado,7,Núcleo Básico em Socioeducação - 01/2015,7,Outros,2,0,0,0,0,0
SP,Doutorando,8,Núcleo Básico em Socioeducação - 01/2015,6,Sistema Justiça,2,1,0,0,1,0
SP,Doutorando,8,Núcleo Básico em Socioeducação - 01/2015,7,Outros,1,0,0,0,0,0
TO,Fundamental Completo,1,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,1,0,0,0,0,0
TO,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,19,15,7,1,1,6
TO,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2015,7,Outros,9,1,0,0,0,1
TO,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,7,5,3,1,0,1
TO,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,14,12,8,0,2,2
TO,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,3,Conselhos,3,2,1,0,1,0
TO,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2015,7,Outros,34,16,6,4,3,3
TO,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,5,4,2,2,0,0
TO,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,4,Secretaria de Educação,1,1,0,1,0,0
TO,Especialista,5,Núcleo Básico em Socioeducação - 01/2015,7,Outros,7,4,3,0,0,1
TO,Mestrando,6,Núcleo Básico em Socioeducação - 01/2015,7,Outros,1,1,0,1,0,0
TO,Mestrado,7,Núcleo Básico em Socioeducação - 01/2015,1,Sistema Sinase - Unidades socioeducativas,1,1,1,0,0,0
TO,Mestrado,7,Núcleo Básico em Socioeducação - 01/2015,3,Conselhos,1,1,0,1,0,0
AC,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2016,1,Sistema Sinase - Unidades socioeducativas,1,1,0,0,0,1
AC,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2016,7,Outros,1,1,1,0,0,0
AC,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2016,2,CREAS,1,1,1,0,0,0
AC,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2016,1,Sistema Sinase - Unidades socioeducativas,4,4,1,2,0,1
AC,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2016,2,CREAS,7,7,3,0,3,1
AC,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2016,7,Outros,4,4,1,0,1,2
AC,Especialista,5,Núcleo Básico em Socioeducação - 01/2016,1,Sistema Sinase - Unidades socioeducativas,2,2,2,0,0,0
AC,Especialista,5,Núcleo Básico em Socioeducação - 01/2016,2,CREAS,3,3,1,2,0,0
AC,Especialista,5,Núcleo Básico em Socioeducação - 01/2016,4,Secretaria de Educação,1,1,1,0,0,0
AC,Especialista,5,Núcleo Básico em Socioeducação - 01/2016,6,Sistema Justiça,1,1,0,1,0,0
AL,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2016,1,Sistema Sinase - Unidades socioeducativas,2,2,0,1,0,1
AL,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2016,1,Sistema Sinase - Unidades socioeducativas,4,4,1,1,0,2
AL,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2016,2,CREAS,1,1,1,0,0,0
AL,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2016,3,Conselhos,1,1,0,0,1,0
AL,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2016,5,Secretaria de Saúde,1,1,1,0,0,0
AL,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2016,7,Outros,3,3,2,0,1,0
AL,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2016,1,Sistema Sinase - Unidades socioeducativas,2,2,1,1,0,0
AL,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2016,2,CREAS,2,2,1,1,0,0
AL,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2016,6,Sistema Justiça,1,1,0,1,0,0
AL,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2016,7,Outros,6,6,2,4,0,0
AL,Especialista,5,Núcleo Básico em Socioeducação - 01/2016,1,Sistema Sinase - Unidades socioeducativas,2,2,0,2,0,0
AL,Especialista,5,Núcleo Básico em Socioeducação - 01/2016,2,CREAS,3,3,0,3,0,0
AL,Especialista,5,Núcleo Básico em Socioeducação - 01/2016,7,Outros,4,4,3,1,0,0
AL,Mestrando,6,Núcleo Básico em Socioeducação - 01/2016,1,Sistema Sinase - Unidades socioeducativas,1,1,1,0,0,0
AL,Mestrando,6,Núcleo Básico em Socioeducação - 01/2016,7,Outros,1,1,0,1,0,0
AM,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2016,2,CREAS,1,1,0,0,0,1
AM,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2016,3,Conselhos,1,1,0,0,0,1
AM,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2016,2,CREAS,1,1,0,1,0,0
AM,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2016,1,Sistema Sinase - Unidades socioeducativas,1,1,0,0,0,1
AM,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2016,2,CREAS,4,4,3,1,0,0
AM,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2016,4,Secretaria de Educação,1,1,0,0,1,0
AM,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2016,7,Outros,1,1,1,0,0,0
AM,Especialista,5,Núcleo Básico em Socioeducação - 01/2016,2,CREAS,3,3,0,1,1,1
AM,Especialista,5,Núcleo Básico em Socioeducação - 01/2016,5,Secretaria de Saúde,1,1,1,0,0,0
AM,Especialista,5,Núcleo Básico em Socioeducação - 01/2016,7,Outros,1,1,0,0,1,0
AP,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2016,1,Sistema Sinase - Unidades socioeducativas,2,2,0,0,0,2
AP,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2016,7,Outros,1,1,0,0,1,0
AP,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2016,1,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
AP,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2016,2,CREAS,1,1,1,0,0,0
AP,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2016,7,Outros,1,1,0,1,0,0
AP,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2016,1,Sistema Sinase - Unidades socioeducativas,6,6,2,0,1,3
AP,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2016,3,Conselhos,2,2,0,2,0,0
AP,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2016,6,Sistema Justiça,1,1,0,1,0,0
AP,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2016,7,Outros,2,2,0,1,1,0
AP,Especialista,5,Núcleo Básico em Socioeducação - 01/2016,1,Sistema Sinase - Unidades socioeducativas,4,4,2,1,1,0
AP,Especialista,5,Núcleo Básico em Socioeducação - 01/2016,7,Outros,2,2,2,0,0,0
BA,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2016,1,Sistema Sinase - Unidades socioeducativas,11,11,4,2,1,4
BA,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2016,2,CREAS,2,2,2,0,0,0
BA,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2016,3,Conselhos,2,2,1,0,0,1
BA,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2016,6,Sistema Justiça,1,1,1,0,0,0
BA,Médio Completo,2,Núcleo Básico em Socioeducação - 01/2016,7,Outros,2,2,0,0,0,2
BA,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2016,1,Sistema Sinase - Unidades socioeducativas,5,5,0,2,3,0
BA,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2016,2,CREAS,7,7,2,1,3,1
BA,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2016,4,Secretaria de Educação,1,1,0,0,1,0
BA,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2016,5,Secretaria de Saúde,2,2,1,0,0,1
BA,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2016,6,Sistema Justiça,3,3,2,0,1,0
BA,Estudante Superior,3,Núcleo Básico em Socioeducação - 01/2016,7,Outros,10,10,6,1,0,3
BA,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2016,1,Sistema Sinase - Unidades socioeducativas,25,25,7,16,2,0
BA,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2016,2,CREAS,36,36,16,10,7,3
BA,Superior Completo,4,Núcleo Básico em Socioeducação - 01/2016,3,Conselhos,3,3,2,0,1,0
