uf,escolaridade,curso,area_atuacao,inscritos,selecionados,nao_cert,certificados,abandonos,evasoes
RO,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,CREAS,1,1,1,0,0,0
RO,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Outros,8,7,1,3,2,1
RO,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Secretaria de Educação,1,0,0,0,0,0
RO,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Sistema Justiça,5,2,1,0,1,0
RO,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,10,8,3,1,3,1
RR,Especialista,Núcleo Básico em Socioeducação - 01/2015,Outros,3,2,2,0,0,0
RR,Especialista,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,1,0,0,0,0,0
RR,Estudante Superior,Núcleo Básico em Socioeducação - 01/2015,Outros,2,0,0,0,0,0
RR,Estudante Superior,Núcleo Básico em Socioeducação - 01/2015,Sistema Justiça,1,0,0,0,0,0
RR,Estudante Superior,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,1,1,1,0,0,0
RR,Mestrado,Núcleo Básico em Socioeducação - 01/2015,Outros,1,0,0,0,0,0
RR,Nível Médio,Núcleo Básico em Socioeducação - 01/2015,Outros,1,1,0,0,0,1
RR,Nível Médio,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,2,2,1,0,1,0
RR,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Outros,10,4,0,2,1,1
RR,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,2,2,1,1,0,0
RS,Doutorado,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
RS,Doutorando,Núcleo Básico em Socioeducação - 01/2015,Outros,2,1,0,1,0,0
RS,Doutorando,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,1,1,1,0,0,0
RS,Especialista,Núcleo Básico em Socioeducação - 01/2015,Conselhos,5,3,1,1,1,0
RS,Especialista,Núcleo Básico em Socioeducação - 01/2015,CREAS,4,4,1,2,1,0
RS,Especialista,Núcleo Básico em Socioeducação - 01/2015,Outros,39,22,8,9,4,1
RS,Especialista,Núcleo Básico em Socioeducação - 01/2015,Sistema Justiça,6,4,1,3,0,0
RS,Especialista,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,37,31,14,12,2,3
RS,Estudante Superior,Núcleo Básico em Socioeducação - 01/2015,Conselhos,2,0,0,0,0,0
RS,Estudante Superior,Núcleo Básico em Socioeducação - 01/2015,Outros,15,7,3,2,2,0
RS,Estudante Superior,Núcleo Básico em Socioeducação - 01/2015,Sistema Justiça,2,0,0,0,0,0
RS,Estudante Superior,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,11,11,3,5,3,0
RS,Mestrado,Núcleo Básico em Socioeducação - 01/2015,Outros,4,2,0,2,0,0
RS,Mestrado,Núcleo Básico em Socioeducação - 01/2015,Sistema Justiça,1,0,0,0,0,0
RS,Mestrado,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,4,4,0,2,2,0
RS,Mestrando,Núcleo Básico em Socioeducação - 01/2015,CREAS,1,1,0,1,0,0
RS,Mestrando,Núcleo Básico em Socioeducação - 01/2015,Outros,4,1,0,1,0,0
RS,Mestrando,Núcleo Básico em Socioeducação - 01/2015,Sistema Justiça,1,1,0,1,0,0
RS,Mestrando,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,3,3,1,1,1,0
RS,Nível Médio,Núcleo Básico em Socioeducação - 01/2015,Conselhos,1,0,0,0,0,0
RS,Nível Médio,Núcleo Básico em Socioeducação - 01/2015,Outros,2,1,1,0,0,0
RS,Nível Médio,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,3,3,0,1,2,0
RS,Pós doutorando,Núcleo Básico em Socioeducação - 01/2015,Outros,1,1,0,0,1,0
RS,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Conselhos,6,6,2,1,2,1
RS,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Outros,56,40,18,13,4,5
RS,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Secretaria de Educação,1,1,0,1,0,0
RS,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Sistema Justiça,9,5,3,2,0,0
RS,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,49,41,14,12,11,4
SC,Doutorado,Núcleo Básico em Socioeducação - 01/2015,Sistema Justiça,1,0,0,0,0,0
SC,Doutorando,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
SC,Especialista,Núcleo Básico em Socioeducação - 01/2015,Conselhos,3,2,0,1,1,0
SC,Especialista,Núcleo Básico em Socioeducação - 01/2015,CREAS,2,1,0,1,0,0
SC,Especialista,Núcleo Básico em Socioeducação - 01/2015,Outros,26,15,8,5,0,2
SC,Especialista,Núcleo Básico em Socioeducação - 01/2015,Sistema Justiça,35,8,1,7,0,0
SC,Especialista,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,22,19,11,5,3,0
SC,Estudante Superior,Núcleo Básico em Socioeducação - 01/2015,Outros,5,2,2,0,0,0
SC,Mestrado,Núcleo Básico em Socioeducação - 01/2015,Outros,1,1,0,1,0,0
SC,Mestrado,Núcleo Básico em Socioeducação - 01/2015,Sistema Justiça,9,4,2,2,0,0
SC,Mestrado,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,2,2,1,0,1,0
SC,Mestrando,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,1,0,0,0,0,0
SC,Nível Basico,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,1,1,0,0,1,0
SC,Nível Médio,Núcleo Básico em Socioeducação - 01/2015,Conselhos,2,0,0,0,0,0
SC,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Conselhos,3,2,0,1,1,0
SC,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,CREAS,2,1,1,0,0,0
SC,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Outros,12,8,4,3,1,0
SC,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Sistema Justiça,10,3,0,3,0,0
SC,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,21,19,7,6,3,3
SE,Doutorado,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
SE,Especialista,Núcleo Básico em Socioeducação - 01/2015,Conselhos,3,2,0,2,0,0
SE,Especialista,Núcleo Básico em Socioeducação - 01/2015,CREAS,1,1,1,0,0,0
SE,Especialista,Núcleo Básico em Socioeducação - 01/2015,Outros,14,9,5,1,2,1
SE,Especialista,Núcleo Básico em Socioeducação - 01/2015,Secretaria de Saúde,1,0,0,0,0,0
SE,Especialista,Núcleo Básico em Socioeducação - 01/2015,Sistema Justiça,3,1,1,0,0,0
SE,Especialista,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,23,19,6,9,4,0
SE,Estudante Superior,Núcleo Básico em Socioeducação - 01/2015,Conselhos,1,0,0,0,0,0
SE,Estudante Superior,Núcleo Básico em Socioeducação - 01/2015,CREAS,1,1,0,1,0,0
SE,Estudante Superior,Núcleo Básico em Socioeducação - 01/2015,Outros,5,3,1,2,0,0
SE,Estudante Superior,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,12,10,4,1,3,2
SE,Mestrado,Núcleo Básico em Socioeducação - 01/2015,Outros,3,3,0,1,2,0
SE,Mestrando,Núcleo Básico em Socioeducação - 01/2015,Outros,1,0,0,0,0,0
SE,Mestrando,Núcleo Básico em Socioeducação - 01/2015,Sistema Justiça,1,0,0,0,0,0
SE,Nível Médio,Núcleo Básico em Socioeducação - 01/2015,Outros,5,2,0,1,1,0
SE,Nível Médio,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,4,4,2,1,1,0
SE,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,CREAS,2,2,0,1,0,1
SE,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Outros,30,17,7,4,5,1
SE,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Sistema Justiça,3,2,2,0,0,0
SE,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,31,23,8,10,3,2
SP,Doutorando,Núcleo Básico em Socioeducação - 01/2015,Outros,1,0,0,0,0,0
SP,Doutorando,Núcleo Básico em Socioeducação - 01/2015,Sistema Justiça,2,1,0,0,1,0
SP,Especialista,Núcleo Básico em Socioeducação - 01/2015,Conselhos,3,2,1,1,0,0
SP,Especialista,Núcleo Básico em Socioeducação - 01/2015,CREAS,3,2,0,1,0,1
SP,Especialista,Núcleo Básico em Socioeducação - 01/2015,Outros,42,26,10,12,2,2
SP,Especialista,Núcleo Básico em Socioeducação - 01/2015,Secretaria de Educação,2,2,0,2,0,0
SP,Especialista,Núcleo Básico em Socioeducação - 01/2015,Sistema Justiça,11,4,2,2,0,0
SP,Especialista,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,36,27,10,9,6,2
SP,Estudante Superior,Núcleo Básico em Socioeducação - 01/2015,Conselhos,5,4,3,1,0,0
SP,Estudante Superior,Núcleo Básico em Socioeducação - 01/2015,CREAS,2,1,1,0,0,0
SP,Estudante Superior,Núcleo Básico em Socioeducação - 01/2015,Outros,34,14,6,2,4,2
SP,Estudante Superior,Núcleo Básico em Socioeducação - 01/2015,Sistema Justiça,6,1,1,0,0,0
SP,Estudante Superior,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,5,5,3,2,0,0
SP,Mestrado,Núcleo Básico em Socioeducação - 01/2015,Conselhos,1,1,0,1,0,0
SP,Mestrado,Núcleo Básico em Socioeducação - 01/2015,CREAS,1,1,0,1,0,0
SP,Mestrado,Núcleo Básico em Socioeducação - 01/2015,Outros,2,0,0,0,0,0
SP,Mestrado,Núcleo Básico em Socioeducação - 01/2015,Sistema Justiça,2,1,1,0,0,0
SP,Mestrado,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,12,12,5,7,0,0
SP,Mestrando,Núcleo Básico em Socioeducação - 01/2015,Outros,4,2,2,0,0,0
SP,Mestrando,Núcleo Básico em Socioeducação - 01/2015,Sistema Justiça,2,2,1,1,0,0
SP,Mestrando,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
SP,Nível Médio,Núcleo Básico em Socioeducação - 01/2015,Conselhos,2,0,0,0,0,0
SP,Nível Médio,Núcleo Básico em Socioeducação - 01/2015,Outros,13,3,0,1,2,0
SP,Nível Médio,Núcleo Básico em Socioeducação - 01/2015,Sistema Justiça,1,0,0,0,0,0
SP,Nível Médio,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,7,6,4,1,1,0
SP,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Conselhos,11,7,3,2,1,1
SP,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,CREAS,2,1,0,1,0,0
SP,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Outros,127,69,32,21,11,5
SP,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Secretaria de Educação,1,0,0,0,0,0
SP,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Sistema Justiça,25,8,3,5,0,0
SP,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,98,87,34,33,14,6
TO,Especialista,Núcleo Básico em Socioeducação - 01/2015,Outros,7,4,3,0,0,1
TO,Especialista,Núcleo Básico em Socioeducação - 01/2015,Secretaria de Educação,1,1,0,1,0,0
TO,Especialista,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,5,4,2,2,0,0
TO,Estudante Superior,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,7,5,3,1,0,1
TO,Mestrado,Núcleo Básico em Socioeducação - 01/2015,Conselhos,1,1,0,1,0,0
TO,Mestrado,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,1,1,1,0,0,0
TO,Mestrando,Núcleo Básico em Socioeducação - 01/2015,Outros,1,1,0,1,0,0
TO,Nível Basico,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,1,0,0,0,0,0
TO,Nível Médio,Núcleo Básico em Socioeducação - 01/2015,Outros,9,1,0,0,0,1
TO,Nível Médio,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,19,15,7,1,1,6
TO,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Conselhos,3,2,1,0,1,0
TO,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Outros,34,16,6,4,3,3
TO,Superior Completo,Núcleo Básico em Socioeducação - 01/2015,Sistema Sinase - Unidades socioeducativas,14,12,8,0,2,2
AC,Especialista,Núcleo Básico em Socioeducação - 01/2016,CREAS,3,3,1,2,0,0
AC,Especialista,Núcleo Básico em Socioeducação - 01/2016,Secretaria de Educação,1,1,1,0,0,0
AC,Especialista,Núcleo Básico em Socioeducação - 01/2016,Sistema Justiça,1,1,0,1,0,0
AC,Especialista,Núcleo Básico em Socioeducação - 01/2016,Sistema Sinase - Unidades socioeducativas,2,2,2,0,0,0
AC,Estudante Superior,Núcleo Básico em Socioeducação - 01/2016,CREAS,1,1,1,0,0,0
AC,Nível Médio,Núcleo Básico em Socioeducação - 01/2016,Outros,1,1,1,0,0,0
AC,Nível Médio,Núcleo Básico em Socioeducação - 01/2016,Sistema Sinase - Unidades socioeducativas,1,1,0,0,0,1
AC,Superior Completo,Núcleo Básico em Socioeducação - 01/2016,CREAS,7,7,3,0,3,1
AC,Superior Completo,Núcleo Básico em Socioeducação - 01/2016,Outros,4,4,1,0,1,2
AC,Superior Completo,Núcleo Básico em Socioeducação - 01/2016,Sistema Sinase - Unidades socioeducativas,4,4,1,2,0,1
AL,Especialista,Núcleo Básico em Socioeducação - 01/2016,CREAS,3,3,0,3,0,0
AL,Especialista,Núcleo Básico em Socioeducação - 01/2016,Outros,4,4,3,1,0,0
AL,Especialista,Núcleo Básico em Socioeducação - 01/2016,Sistema Sinase - Unidades socioeducativas,2,2,0,2,0,0
AL,Estudante Superior,Núcleo Básico em Socioeducação - 01/2016,Conselhos,1,1,0,0,1,0
AL,Estudante Superior,Núcleo Básico em Socioeducação - 01/2016,CREAS,1,1,1,0,0,0
AL,Estudante Superior,Núcleo Básico em Socioeducação - 01/2016,Outros,3,3,2,0,1,0
AL,Estudante Superior,Núcleo Básico em Socioeducação - 01/2016,Secretaria de Saúde,1,1,1,0,0,0
AL,Estudante Superior,Núcleo Básico em Socioeducação - 01/2016,Sistema Sinase - Unidades socioeducativas,4,4,1,1,0,2
AL,Mestrando,Núcleo Básico em Socioeducação - 01/2016,Outros,1,1,0,1,0,0
AL,Mestrando,Núcleo Básico em Socioeducação - 01/2016,Sistema Sinase - Unidades socioeducativas,1,1,1,0,0,0
AL,Nível Médio,Núcleo Básico em Socioeducação - 01/2016,Sistema Sinase - Unidades socioeducativas,2,2,0,1,0,1
AL,Superior Completo,Núcleo Básico em Socioeducação - 01/2016,CREAS,2,2,1,1,0,0
AL,Superior Completo,Núcleo Básico em Socioeducação - 01/2016,Outros,6,6,2,4,0,0
AL,Superior Completo,Núcleo Básico em Socioeducação - 01/2016,Sistema Justiça,1,1,0,1,0,0
AL,Superior Completo,Núcleo Básico em Socioeducação - 01/2016,Sistema Sinase - Unidades socioeducativas,2,2,1,1,0,0
AM,Especialista,Núcleo Básico em Socioeducação - 01/2016,CREAS,3,3,0,1,1,1
AM,Especialista,Núcleo Básico em Socioeducação - 01/2016,Outros,1,1,0,0,1,0
AM,Especialista,Núcleo Básico em Socioeducação - 01/2016,Secretaria de Saúde,1,1,1,0,0,0
AM,Estudante Superior,Núcleo Básico em Socioeducação - 01/2016,CREAS,1,1,0,1,0,0
AM,Nível Médio,Núcleo Básico em Socioeducação - 01/2016,Conselhos,1,1,0,0,0,1
AM,Nível Médio,Núcleo Básico em Socioeducação - 01/2016,CREAS,1,1,0,0,0,1
AM,Superior Completo,Núcleo Básico em Socioeducação - 01/2016,CREAS,4,4,3,1,0,0
AM,Superior Completo,Núcleo Básico em Socioeducação - 01/2016,Outros,1,1,1,0,0,0
AM,Superior Completo,Núcleo Básico em Socioeducação - 01/2016,Secretaria de Educação,1,1,0,0,1,0
AM,Superior Completo,Núcleo Básico em Socioeducação - 01/2016,Sistema Sinase - Unidades socioeducativas,1,1,0,0,0,1
AP,Especialista,Núcleo Básico em Socioeducação - 01/2016,Outros,2,2,2,0,0,0
AP,Especialista,Núcleo Básico em Socioeducação - 01/2016,Sistema Sinase - Unidades socioeducativas,4,4,2,1,1,0
AP,Estudante Superior,Núcleo Básico em Socioeducação - 01/2016,CREAS,1,1,1,0,0,0
AP,Estudante Superior,Núcleo Básico em Socioeducação - 01/2016,Outros,1,1,0,1,0,0
AP,Estudante Superior,Núcleo Básico em Socioeducação - 01/2016,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
AP,Nível Médio,Núcleo Básico em Socioeducação - 01/2016,Outros,1,1,0,0,1,0
AP,Nível Médio,Núcleo Básico em Socioeducação - 01/2016,Sistema Sinase - Unidades socioeducativas,2,2,0,0,0,2
AP,Superior Completo,Núcleo Básico em Socioeducação - 01/2016,Conselhos,2,2,0,2,0,0
AP,Superior Completo,Núcleo Básico em Socioeducação - 01/2016,Outros,2,2,0,1,1,0
AP,Superior Completo,Núcleo Básico em Socioeducação - 01/2016,Sistema Justiça,1,1,0,1,0,0
AP,Superior Completo,Núcleo Básico em Socioeducação - 01/2016,Sistema Sinase - Unidades socioeducativas,6,6,2,0,1,3
BA,Especialista,Núcleo Básico em Socioeducação - 01/2016,CREAS,17,17,8,7,1,1
BA,Especialista,Núcleo Básico em Socioeducação - 01/2016,Outros,10,10,4,5,0,1
BA,Especialista,Núcleo Básico em Socioeducação - 01/2016,Secretaria de Educação,2,2,1,1,0,0
BA,Especialista,Núcleo Básico em Socioeducação - 01/2016,Secretaria de Saúde,2,2,1,0,1,0
BA,Especialista,Núcleo Básico em Socioeducação - 01/2016,Sistema Justiça,2,2,1,1,0,0
BA,Especialista,Núcleo Básico em Socioeducação - 01/2016,Sistema Sinase - Unidades socioeducativas,14,14,6,5,2,1
BA,Estudante Superior,Núcleo Básico em Socioeducação - 01/2016,CREAS,7,7,2,1,3,1
BA,Estudante Superior,Núcleo Básico em Socioeducação - 01/2016,Outros,10,10,6,1,0,3
BA,Estudante Superior,Núcleo Básico em Socioeducação - 01/2016,Secretaria de Educação,1,1,0,0,1,0
BA,Estudante Superior,Núcleo Básico em Socioeducação - 01/2016,Secretaria de Saúde,2,2,1,0,0,1
BA,Estudante Superior,Núcleo Básico em Socioeducação - 01/2016,Sistema Justiça,3,3,2,0,1,0
BA,Estudante Superior,Núcleo Básico em Socioeducação - 01/2016,Sistema Sinase - Unidades socioeducativas,5,5,0,2,3,0
BA,Mestrado,Núcleo Básico em Socioeducação - 01/2016,Secretaria de Educação,1,1,1,0,0,0
BA,Mestrado,Núcleo Básico em Socioeducação - 01/2016,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
BA,Mestrando,Núcleo Básico em Socioeducação - 01/2016,Conselhos,1,1,1,0,0,0
BA,Mestrando,Núcleo Básico em Socioeducação - 01/2016,CREAS,2,2,1,1,0,0
BA,Mestrando,Núcleo Básico em Socioeducação - 01/2016,Outros,1,1,1,0,0,0
BA,Mestrando,Núcleo Básico em Socioeducação - 01/2016,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
BA,Nível Médio,Núcleo Básico em Socioeducação - 01/2016,Conselhos,2,2,1,0,0,1
BA,Nível Médio,Núcleo Básico em Socioeducação - 01/2016,CREAS,2,2,2,0,0,0
BA,Nível Médio,Núcleo Básico em Socioeducação - 01/2016,Outros,2,2,0,0,0,2
BA,Nível Médio,Núcleo Básico em Socioeducação - 01/2016,Sistema Justiça,1,1,1,0,0,0
BA,Nível Médio,Núcleo Básico em Socioeducação - 01/2016,Sistema Sinase - Unidades socioeducativas,11,11,4,2,1,4
BA,Superior Completo,Núcleo Básico em Socioeducação - 01/2016,Conselhos,3,3,2,0,1,0
BA,Superior Completo,Núcleo Básico em Socioeducação - 01/2016,CREAS,36,36,16,10,7,3
BA,Superior Completo,Núcleo Básico em Socioeducação - 01/2016,Outros,18,18,9,2,3,4
BA,Superior Completo,Núcleo Básico em Socioeducação - 01/2016,Secretaria de Educação,4,4,1,2,0,1
BA,Superior Completo,Núcleo Básico em Socioeducação - 01/2016,Secretaria de Saúde,2,2,0,0,0,2
BA,Superior Completo,Núcleo Básico em Socioeducação - 01/2016,Sistema Justiça,2,2,0,1,0,1
BA,Superior Completo,Núcleo Básico em Socioeducação - 01/2016,Sistema Sinase - Unidades socioeducativas,25,25,7,16,2,0
CE,Doutorando,Núcleo Básico em Socioeducação - 01/2016,Outros,1,1,1,0,0,0
CE,Especialista,Núcleo Básico em Socioeducação - 01/2016,Conselhos,7,7,2,3,0,2
CE,Especialista,Núcleo Básico em Socioeducação - 01/2016,CREAS,17,17,6,7,4,0
CE,Especialista,Núcleo Básico em Socioeducação - 01/2016,Outros,34,34,14,7,7,6
CE,Especialista,Núcleo Básico em Socioeducação - 01/2016,Secretaria de Educação,1,1,1,0,0,0
CE,Especialista,Núcleo Básico em Socioeducação - 01/2016,Secretaria de Saúde,3,3,1,2,0,0
CE,Especialista,Núcleo Básico em Socioeducação - 01/2016,Sistema Justiça,3,3,0,2,0,1
CE,Especialista,Núcleo Básico em Socioeducação - 01/2016,Sistema Sinase - Unidades socioeducativas,18,18,6,8,1,3
CE,Estudante Superior,Núcleo Básico em Socioeducação - 01/2016,Conselhos,1,1,1,0,0,0
CE,Estudante Superior,Núcleo Básico em Socioeducação - 01/2016,CREAS,4,4,2,0,2,0
CE,Estudante Superior,Núcleo Básico em Socioeducação - 01/2016,Outros,16,16,6,4,4,2
CE,Estudante Superior,Núcleo Básico em Socioeducação - 01/2016,Secretaria de Saúde,3,3,2,0,0,1
CE,Estudante Superior,Núcleo Básico em Socioeducação - 01/2016,Sistema Justiça,1,1,0,1,0,0
CE,Estudante Superior,Núcleo Básico em Socioeducação - 01/2016,Sistema Sinase - Unidades socioeducativas,16,16,4,3,5,4
